"ensembl_gene_id","Protein_Tumor_C3L.00011_CPT0001340003","Protein_Normal_C3L.00011_CPT0001350001","Protein_Tumor_C3L.00096_CPT0001180009","Protein_Normal_C3L.00096_CPT0001190001","Protein_Normal_C3L.01281_CPT0079510001","Protein_Tumor_C3L.01281_CPT0079480003","Protein_Normal_C3L.01287_CPT0079430001","Protein_Tumor_C3L.01287_CPT0079410003","Protein_Tumor_C3N.00149_CPT0084560003","Protein_Normal_C3N.00149_CPT0084590001","Protein_Tumor_C3N.00150_CPT0066480003","Protein_Normal_C3N.00150_CPT0066520001","Protein_Normal_C3N.00194_CPT0014130001","Protein_Tumor_C3N.00194_CPT0014160003","Protein_Normal_C3N.00390_CPT0017450001","Protein_Tumor_C3N.00390_CPT0017410003","Protein_Normal_C3N.00491_CPT0012640003","Protein_Tumor_C3N.00491_CPT0012670003","Protein_Normal_C3N.00577_CPT0069190001","Protein_Tumor_C3N.00577_CPT0069160003","Protein_Normal_C3N.01200_CPT0075170001","Protein_Tumor_C3N.01200_CPT0075130003","Protein_Normal_C3N.01220_CPT0076350001","Protein_Tumor_C3N.01220_CPT0076330003"
"ENSG00000175061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175063",17.9017,16.73036,18.15535,17.58424,17.93375,18.25171,16.71427,17.90151,18.0284,17.49245,17.77109,16.92593,16.86305,17.75909,17.31199,17.82646,16.61895,17.70418,17.37798,18.01264,16.5635,18.01277,16.77694,17.49414
"ENSG00000175097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175106",20.15928,19.83455,20.52486,19.98108,20.02949,19.92747,20.00195,20.0048,19.87464,19.72063,19.95845,19.74106,19.70625,20.26213,20.06599,19.92604,20.15558,20.17487,20.21897,20.43929,19.69202,20.17439,19.9978,20.32348
"ENSG00000175110",22.1108456204518,22.9809994975276,22.1330172247805,22.9360893252913,22.5110432005017,21.8525388043579,23.0015832822107,22.1023990999871,22.1539916591483,22.4535722088602,22.0241573274324,22.5935674333213,23.1362266153581,21.925820623558,22.8497333234052,22.0519368555525,22.5892438767799,22.2469014032475,22.7177728152771,22.1049174806481,22.5143444604833,22.04335765469,23.0223195353603,22.1218711718503
"ENSG00000175115",22.25001,22.2976,22.34744,22.50203,22.27096,22.21104,22.35616,22.18748,22.39724,22.27263,22.32447,22.35672,22.45162,21.98288,22.37203,22.45826,22.25875,22.05452,22.30146,21.95938,22.36279,22.24827,22.44617,22.15707
"ENSG00000175121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175130",21.827054557588,20.5247885619514,20.7548542710298,21.1334571380513,21.2427822717934,21.5379625793577,20.6411000563572,21.5958201538139,21.2501593846576,21.6333569991394,21.6352503629029,20.7376031575785,20.7162797457125,21.2800547822037,21.2326601773949,21.520367921527,21.3184034265085,21.5783545996661,20.9580521835172,21.7090615909405,21.5439745371374,21.9212901656922,20.6837716785098,20.7828008690845
"ENSG00000175137",20.69683,20.33948,21.19895,20.64781,20.20654,21.34046,20.34731,20.96244,21.09116,20.39125,20.71668,20.36617,20.16435,20.8597,20.28645,20.70336,20.33236,21.08024,20.1804,20.70197,20.35798,20.784,20.36555,21.00237
"ENSG00000175155",18.0477,18.22505,18.15973,18.36863,18.17753,18.49632,18.43655,17.87313,17.92787,18.0943,18.14887,18.66796,18.21303,17.87008,18.43266,18.12114,18.02287,17.87304,17.30548,17.65481,18.28468,18.12664,18.17778,17.44068
"ENSG00000175161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175164",18.041585060058,18.9000073279866,18.1751640437601,18.2194982582909,18.3733144193361,18.3668400358864,18.3999230765431,18.3002611923174,18.2880129900575,18.2710206863663,18.4756686488328,18.4464705572825,19.0606879108211,18.3733745141773,18.766474685001,18.1756659109754,18.3151099045725,18.3125296703667,18.2415028229546,18.227218913501,18.2212028348032,18.0720207979102,18.5856093872957,18.3509435438207
"ENSG00000175175",17.30132,17.23317,16.44984,17.68226,17.8397,16.5465,17.33747,16.8272,17.76311,17.82618,17.44515,17.15379,17.41577,17.20256,18.04981,17.82048,18.60178,16.65697,17.42548,17.32278,17.59375,17.10185,17.38126,17.11668
"ENSG00000175183",23.6433635670843,24.3036357576564,24.3045113363208,24.5057630347103,25.0750639790417,23.9887382137605,24.5140034624689,24.1495439318753,24.408074998383,25.0153950950559,25.1571475903744,24.8591833974262,24.8320660137528,23.666084695254,24.8342505426383,24.4350485836862,24.3743935040142,24.1154830402258,24.7621382672925,23.5709846963922,25.1170524750637,24.3653631451772,24.3495837004711,23.7490230791357
"ENSG00000175189",19.2166790872438,20.1456992028906,19.0596748214478,19.8343290494482,19.9666715835034,19.0438659580481,20.0117318992812,18.9189723061522,19.9162588637453,19.8754531534717,19.8638785840807,20.6819372326782,20.269693403457,19.7942499220944,19.2003218033567,19.2595883710367,19.8515542739014,18.8374443347333,21.0732605737775,19.2745763656658,20.1981619368613,18.8204285666583,20.1652825592077,20.0631152583623
"ENSG00000175193",19.99335,20.02173,20.26426,19.91269,19.49489,19.9802,19.89417,20.01607,19.49861,19.67731,19.59769,20.00433,20.25698,20.00018,20.04114,19.80924,19.696,20.62334,19.66404,19.86115,19.30155,19.99812,19.65495,20.19466
"ENSG00000175198",24.37036,25.67956,24.13019,25.54719,24.9051,24.21311,25.62879,24.29201,24.40658,24.82754,24.43143,25.31638,25.59289,24.42717,25.584,24.36254,25.02367,24.05449,25.21898,24.62305,24.90908,24.25172,25.62601,24.58388
"ENSG00000175213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175215",16.2567962859833,16.2314344113567,16.2571508143452,16.2393436686766,16.207611424145,16.2799079151835,16.1923699880266,16.2259060073901,16.2290888819726,16.2229721204484,16.1768768970517,16.208471727729,16.1991058390129,16.238869462345,16.2172041893509,16.2445907251407,16.2161889834778,16.217837240178,16.2135456464711,16.2300477009055,16.2342624120657,16.2348924654603,16.2018480687498,16.2405795645426
"ENSG00000175220",25.2030088177413,24.3083224804073,24.9652107763788,24.5162482815488,24.6617372432583,24.5288780688524,24.4259230628773,24.7350176523204,24.8506423380278,24.9155293554089,25.3733643926723,24.4055354681627,24.6690407224278,24.6425064594722,24.5911795552867,24.8276833878243,24.3934936841787,25.188746976527,24.6457085974627,24.69379273965,24.8339418866993,24.8870764813648,24.4879454841898,24.7170933620017
"ENSG00000175221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175224",20.5182486749048,20.2607162978933,20.3550071355845,20.1144558913662,20.0406888225313,20.4167093837563,20.2464495945894,20.2994461544423,20.3449987811586,20.2193100497343,20.4515661761193,20.1828348863978,20.1077107092527,20.5932377918904,20.2379297386571,20.4882831293885,20.1265037275539,20.4350444419283,20.3102288863672,20.3708273743408,20.3692615000112,20.2052657133805,20.2667547805407,20.5400134048212
"ENSG00000175229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175274",21.16865,20.56593,20.63839,20.25164,21.12643,21.22351,20.05472,21.36295,20.94821,20.48578,21.1255,20.31985,20.1261,21.21884,20.11504,20.78661,20.74498,21.00087,20.65107,21.04853,20.34015,21.22353,20.66637,21.27111
"ENSG00000175283",16.8473114533656,17.2985200973037,16.9006901368098,17.3223798679418,17.1676650503398,16.823498624037,17.0624508229002,16.6934341683863,17.0155258816768,17.258741761095,17.5582583577747,17.3221170960699,17.789119787307,17.9579606917735,17.3448942952454,16.9351865187684,17.1366893601453,17.0251918554718,17.1206886628848,17.2252007322859,16.7491786963025,17.2632447833988,17.4716407614163,17.3793894473127
"ENSG00000175287",21.89555,22.68293,21.60143,22.486,22.59412,20.93864,22.93872,21.43635,21.6015,22.6045,22.32873,23.32944,23.32353,21.77602,23.20484,21.69342,22.9267,21.17121,22.34211,21.67208,22.62494,21.07661,22.82505,21.81454
"ENSG00000175294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175305",15.0191596186668,14.9476441614404,15.0068147817074,14.9250993887203,15.0101801539541,15.0012916298475,14.9150031455627,14.9851118500661,15.0112494008765,14.9362615897723,15.0787995465551,14.917359980775,14.8989031691889,15.1062938679181,14.9160731199852,15.0348579845929,14.9735043983923,15.0074899829392,14.917573538348,15.0419988921158,14.8954805525519,14.9828906699746,14.9482103736832,15.0558051995275
"ENSG00000175309",22.14711,22.1835,22.19954,21.83335,21.81411,23.23521,22.24559,22.53535,22.20811,21.7668,22.26746,22.09793,21.89803,22.76084,21.43564,22.35172,22.08081,22.77563,21.79668,21.93536,21.57177,22.43365,22.17115,22.38581
"ENSG00000175311",20.8934284979715,22.3041049397361,21.1694732360543,21.7231676443151,21.0189468115417,21.1434656047255,22.0183838247307,20.9852110408082,20.7884032133245,21.1393216852669,20.533008840148,22.0755128827153,22.0774726648056,21.1389857265164,21.8775935750123,21.1137798680624,21.1985227059723,20.7892084000127,21.2340870772155,21.3438000288576,21.2526742231499,20.5061655522594,22.3400414354323,20.4028737460583
"ENSG00000175315",19.3399227458917,20.4815624882162,19.0704251384927,21.3234718981901,19.9645991836717,18.5405775082493,20.4717322768188,18.9220777358705,19.7470719487276,20.9690510523604,20.1151085993104,19.7182460465033,20.3550143477694,19.5424201754852,19.7865637288738,19.5136813847597,19.5599115938293,19.0834451449627,19.376927859692,19.5730373052342,19.3240002828692,19.252549037281,20.1544616695312,19.8731568181063
"ENSG00000175318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175324",21.4411002024046,21.4039372832273,21.4548046070451,21.6746532426652,21.6596623818433,21.3834871641295,21.4699317629933,21.3051842631896,21.3761950559377,21.5805534497193,21.5940418506192,21.5537582875011,21.2298059438645,21.4584733695367,21.5078970900237,21.4170457202697,21.5173326284973,21.3227994729224,21.677461646698,21.1501773421316,21.5406003558853,21.4363023742497,21.5791167249784,21.4644854361843
"ENSG00000175334",23.7894372950982,23.5996894359197,23.7080178729468,23.7892038655123,24.3850565647972,23.6096513954167,23.8958546037368,23.6358679024059,23.7730396217665,24.2171548105607,23.9812449970184,24.2286300806965,23.9277841029082,23.3017519222531,23.5321002504187,23.9880234212253,24.3008824673019,23.8088064424978,24.3500829026529,23.4354387843143,24.3828885797127,23.8809465338762,23.5786285148285,23.5070943494244
"ENSG00000175348",21.81049,22.48287,21.98195,22.42477,21.92685,21.70962,22.44045,21.67957,21.42596,21.93454,21.27118,22.45652,22.39652,21.75356,22.42535,21.49686,21.92773,21.50908,22.42811,21.47491,21.92884,21.58882,22.4781,21.76399
"ENSG00000175352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175354",20.51001,20.28117,20.52724,20.49344,20.51111,20.36584,20.32071,20.74954,20.69363,20.71909,20.77814,20.46626,20.39796,20.64734,20.52541,20.70866,20.31567,20.56479,20.53079,20.70228,20.65841,20.81672,20.38705,20.79162
"ENSG00000175376",20.4657001022266,20.2597312257315,20.5923186117728,20.0081219188977,20.326806867677,20.4751664193588,20.0011432510737,20.3910730114596,20.533143290469,20.1257380809846,20.596910857714,19.9037752147914,19.7368501729997,20.7226129792031,20.0582253715627,20.6075307016276,20.0758076343098,20.5717477542187,19.84846792087,20.4119652389538,20.0856143231141,20.3749385097694,19.9091668740236,20.6383122405852
"ENSG00000175387",22.21018,22.12869,21.95451,22.14511,22.16088,21.88885,22.10743,21.91562,22.02137,22.1562,22.01316,22.23273,22.05658,21.92474,22.20916,21.94569,22.26321,21.87282,22.31058,21.94271,22.21359,22.04609,22.19586,21.90619
"ENSG00000175395",18.94633,18.90253,19.07493,19.11574,18.91778,19.17026,18.84657,18.94693,19.16643,19.14694,19.31392,19.04537,19.06456,19.03566,19.2585,19.0574,18.9938,19.10767,18.9092,19.06715,19.24779,19.14221,19.1196,19.09721
"ENSG00000175416",24.563649874727,24.7890601640422,24.6659137077169,24.907489576968,24.7411196225388,24.4779929114678,24.9252210731087,24.539694766318,24.6294816927719,24.7536540446329,24.6902691258318,24.6618961829786,24.8644681641698,24.531669107984,24.9736051769253,24.6676636283957,24.8043825531481,24.5244478501842,24.7175818072031,24.5949570471326,24.694182793807,24.4424165947337,25.0234758590636,24.4315111567097
"ENSG00000175426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175445",17.9934338367549,18.5329159470848,17.9220885177521,18.4312596302336,18.740088854801,17.6235826050164,18.7080999426372,17.7830984642415,18.626753771481,18.0965873963918,18.0219999775705,18.4130970482473,18.4367266257818,18.2180966058659,18.3346725709235,18.3947726492059,18.7090382142312,17.7518486643013,19.0731475691508,18.0842159629091,17.733862789609,17.745243698309,18.2338967661235,17.9901139160372
"ENSG00000175449",19.94694,19.42296,20.07829,19.90222,20.05662,19.91896,19.27542,19.8917,19.90862,19.62149,20.7253,19.32473,19.37185,20.62011,19.35473,20.01315,20.01925,20.25736,19.27128,20.48822,19.17905,19.82042,19.60062,20.226
"ENSG00000175455",17.3735092440167,17.188347856609,17.3583918492229,17.2082351075422,17.2984383899941,17.3539175171487,17.1656829686185,17.3429036771858,17.361199334014,17.3124368870204,17.3454784070066,17.2021466772289,17.201287528039,17.3562202812071,17.2097821216207,17.3653310250835,17.2393987863242,17.3060428531182,17.2340817152739,17.3558055101876,17.2878992001678,17.3559546824005,17.2235217013825,17.3956392021091
"ENSG00000175463",18.03756,17.34394,18.22842,17.52523,17.42529,17.99085,17.36386,18.20824,18.31933,17.8581,18.4111,17.27927,17.43021,18.13574,17.57218,18.31836,17.21498,18.27199,17.62962,18.09461,17.88851,18.16136,17.81757,18.23876
"ENSG00000175470",21.08138,21.23464,21.09639,21.26522,21.18524,21.31103,21.35204,21.01462,20.99108,21.02636,21.14964,21.22921,21.33063,20.86802,21.1521,21.17284,21.31757,20.96845,20.95901,20.97858,21.16055,20.86388,21.48985,20.98996
"ENSG00000175471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175482",17.79437,17.21106,17.74328,17.34059,17.46456,17.7084,17.31087,17.60911,17.72523,17.52394,17.73685,17.36464,17.37665,17.81956,17.2823,17.82104,17.44602,17.79329,17.19646,17.94377,17.45284,17.65719,17.5204,17.61909
"ENSG00000175489",19.6564121844684,18.3100529261973,19.5370852713567,18.6449627306708,18.8570292300916,20.0878381235848,18.381479026001,20.2778308443408,19.6695737193601,19.1000837961802,19.6806119528467,18.5280434300018,18.4284359621225,20.4631748074588,18.7536311964928,19.7463742452683,18.8919133370486,19.4305779731801,19.0801726426729,19.4002200933277,19.305425782899,19.8944680094581,18.5057485394027,19.9616446016467
"ENSG00000175505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175550",22.6177852159992,22.2857053499909,22.4955301945791,22.3729186080618,22.5415067075898,22.4442833209104,22.3302608003399,22.5009106141879,22.6066975409606,22.5607625357183,22.5684881584037,22.3119456581919,22.3552183416088,22.2310090479334,22.4368970555117,22.7410859283954,22.4784537380397,22.3320860887634,22.254773910433,22.4511140835381,22.5478158025756,22.5676724137264,22.1896383263846,22.2884767365076
"ENSG00000175564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175573",22.1012812933842,21.5831765522587,21.7952253946656,21.4097934968803,21.8405258199009,21.9974075435457,21.7010913105022,21.6902849967493,22.0349839502712,21.6408677014975,21.9337883657302,21.5685759673302,21.530949940621,21.7214072923319,21.4887470738533,22.021803957831,21.9147913587994,21.8586932382169,21.8885329123482,21.7396067850667,21.6842638202579,21.8056348078658,21.6775749994931,21.9313940898298
"ENSG00000175581",21.367037324687,21.8667038507375,21.2755438082346,21.7816230242335,21.5205013607168,21.1589779622348,21.8623003719207,21.350510315733,21.2770337721936,21.4525673873814,21.1219135232551,21.8180844154985,22.0291832142603,21.2256718886592,21.69138932233,21.3480853243607,21.6307915845658,21.5053763073392,21.7714871956439,21.0650791135789,21.5181106451174,21.204808058519,21.8081930645922,21.3951697676666
"ENSG00000175582",23.31834,23.01152,23.38075,23.26098,23.18043,23.11677,23.03452,23.31686,23.50271,23.13216,23.11746,22.89969,22.99401,23.35071,23.12014,23.21851,23.19165,23.30244,23.19777,23.3192,22.97707,23.35541,22.85759,23.5361
"ENSG00000175592",15.0987526256583,14.6907985625204,15.2439367115751,14.8777679735425,15.4213848819199,15.5579824826563,14.9117087946966,15.3274819832763,15.5398096219504,15.2382312778683,15.4297843809273,15.1328583509584,15.0678720603075,15.7358159362269,14.2917483367415,14.7223258271754,14.7461192903447,14.9689734658919,15.0127313410807,15.3180033538367,14.8826151456738,15.0279636392481,14.8519653936219,15.3694651620227
"ENSG00000175595",20.1618355884377,20.0099142630035,20.2813363424382,19.9714601052769,20.3115463003455,20.0314193602399,20.0469476483074,20.0912228838045,20.0173413916964,20.1465715916591,20.3747925268071,20.0419939188171,19.7642407798665,20.1712688763677,20.1185609411604,20.0601322023298,20.2742042036196,20.2575678755531,20.2562727738012,20.3796111413948,20.2299689852266,20.1251358648333,19.9214216103408,20.0820166900344
"ENSG00000175600",22.25017,23.93015,21.94795,22.95587,22.69888,22.51875,23.71542,22.31484,22.20628,22.44207,22.63665,23.50426,23.52014,22.32316,23.14422,22.20503,22.97628,21.62442,22.6916,22.0524,22.57526,21.76841,23.57049,22.06939
"ENSG00000175606",21.13581,21.64496,21.81375,21.43681,21.06027,20.90838,21.46473,21.34568,20.94124,21.16735,21.11323,21.22412,21.67746,21.15954,21.62064,21.04528,21.29219,21.82366,21.27463,21.22782,20.89706,21.14222,21.49106,21.15513
"ENSG00000175611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175634",20.14261,19.61268,20.04296,19.79436,19.60939,20.01986,19.50776,20.09674,19.8747,19.70849,20.45185,20.03108,19.64974,20.32981,19.64881,19.80845,19.60918,19.98968,19.58923,20.35794,19.68883,20.0656,19.9283,20.24512
"ENSG00000175643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175662",22.14481,22.75776,22.13065,22.68427,22.65582,22.47292,22.76343,22.25715,22.1377,22.46579,22.496,22.56701,22.6578,22.20433,22.70439,22.37559,22.82632,22.11208,22.72635,22.31103,22.39381,22.10693,22.6989,22.06294
"ENSG00000175691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175707",16.9647044445834,18.4473660962378,17.2155645953532,18.1335913542782,17.8795093292999,17.2269582747712,18.1459005894681,17.2389266523186,17.4333976374999,17.8675351471984,17.5320294490053,18.2775239555023,18.1292768485487,17.6375723377581,18.6132158954898,17.2527867181992,18.1744057397166,17.188730655724,17.7123019157765,17.2296410880905,18.1920663740756,17.1628848155817,18.1377911920066,17.0667915043154
"ENSG00000175728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175745",17.30538,18.19351,17.34428,18.28792,18.44628,17.93909,18.214,17.49256,17.63138,18.2968,17.49457,18.4024,18.65987,16.76229,18.79482,18.11241,18.43257,17.15097,18.62505,17.79527,19.19153,17.64484,18.16244,17.83319
"ENSG00000175768",21.67467,22.07403,21.98586,21.9142,21.47404,21.2306,21.89993,21.51117,21.48458,21.58372,21.0133,21.80384,21.94526,21.64887,22.20932,21.49075,21.75098,21.98636,22.06396,21.68788,21.45418,21.58812,22.06329,21.58892
"ENSG00000175779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175793",21.40033,20.66002,23.2635,21.4596,21.70123,21.42794,20.55038,22.25923,21.95191,22.40559,22.05685,20.60186,21.21096,23.67864,21.80148,22.40486,21.06815,23.39613,21.36333,23.7815,22.12108,22.03803,21.00541,22.04023
"ENSG00000175806",24.1597589790404,25.3338013071552,23.9285253129147,24.5873177215003,24.3508709688388,24.1155873313945,25.2376947790854,23.9701269653375,24.0797313390083,24.2397403596632,24.1995877686518,24.9405968901895,25.4640420090307,24.1238095653522,25.017893069244,23.8897407748949,24.4791107704592,23.7122524574154,24.250401301744,23.8290706662724,24.3231925171248,23.7712215849117,25.3410872152733,23.9348145976496
"ENSG00000175820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175826",18.6016926787773,18.5678538654914,18.5106577028704,18.6293354329765,18.4883168438851,18.571028956587,18.4769480007801,18.621342052745,18.5839374726546,18.522358483549,18.5151256092081,18.2992918180991,18.3852678061872,18.7706196025942,18.5436426814638,18.5335200428622,18.4745210678101,18.6455543068176,18.5327338941296,18.6033029939158,18.5259466577704,18.6027441786173,18.4982758420323,18.5097828866739
"ENSG00000175857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175866",21.9219030775583,22.9311849651939,22.2804683913874,22.461633877763,22.1361301076008,21.3150198966977,22.8878963312192,21.5892719900234,21.8305754728586,21.9023672981302,21.6954553686109,22.6498829516788,22.6879011482772,22.0438086882387,22.836118461711,21.9446633581366,22.3378129228865,21.2923255216502,22.3105236399318,21.9534998559609,22.1350422307355,21.1280441522662,23.0758413206136,21.6029673944012
"ENSG00000175868",13.4466980489303,13.3432460714503,15.1953346553086,15.1058066977532,15.1710243796972,15.1315899688867,15.085975943738,15.1131184260871,15.1702663074176,15.0848717107413,15.2894939113567,15.0997183889103,15.1152467192143,15.3295331443988,15.0868683409356,15.209917885663,15.1363077453417,15.1973141590936,15.0902728963565,15.2185205583573,12.9241462137262,13.2344865960592,15.1194889786801,15.2357826222327
"ENSG00000175874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175879",19.5193532123755,20.2580212640483,19.4874637871791,19.6985385037301,20.3266232731198,19.5317944614181,19.7987731704638,19.2853402883194,19.6016644589104,19.6688090874658,19.7131409533576,19.8760184411789,19.9374728273259,19.6338918266484,19.8698492226169,19.7777306834863,20.2374825895833,19.2789599477592,20.2708058630239,19.9339161693979,19.7125535029523,19.3929820941436,19.8611810100597,19.4671968469937
"ENSG00000175893",16.9972,16.98152,16.31222,16.4115,16.56569,16.40814,16.25731,16.2523,16.29,16.60662,16.02666,16.5918,16.53924,16.48227,16.91275,16.95216,16.31683,16.13489,16.74369,16.43375,17.16366,17.04528,16.32532,16.1596
"ENSG00000175895",21.70116,22.41104,22.21817,22.08056,21.851,22.00207,22.28142,21.79206,21.66085,21.87498,21.86472,22.23756,22.20698,21.85203,22.16796,21.99212,21.96919,21.69671,21.90648,21.6894,22.01469,21.60926,22.41548,21.63839
"ENSG00000175920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175931",21.81016,21.18287,21.69785,21.27192,21.5017,21.54466,21.2213,21.51925,21.67241,21.41177,21.78463,21.1507,21.20217,21.83533,21.27493,21.5862,21.55771,21.53003,21.41168,21.75673,21.35683,21.60763,21.28182,21.79685
"ENSG00000175938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175970",22.11358,21.92945,22.3762,21.83136,22.09762,22.48065,21.94336,22.40345,22.05403,21.89857,22.32143,21.84419,21.83028,22.09954,21.80619,22.249,22.20036,22.27283,22.04307,22.12082,21.79918,22.18588,21.87074,22.13016
"ENSG00000175984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000176014",23.40921,22.36282,23.36391,22.72208,23.13097,23.28493,22.60622,23.42216,23.76917,22.96954,23.92242,22.47431,22.49959,23.51483,22.90059,23.42525,22.97971,23.86069,23.01026,23.86838,22.94359,23.61115,22.50586,23.51453
"ENSG00000176018",17.8098146060857,17.3580644520572,17.871037819442,17.2983668247783,17.4406964873361,17.545793682667,17.3935009990937,17.6522851663215,17.3892228655583,17.2112450983745,17.5773868591299,17.2403428632451,17.3494871932508,17.9517822209651,17.4224108787351,17.6546955468189,17.4961671049026,17.734272052575,17.6761216841818,17.6400667571036,17.3804757331162,17.5196567079517,17.5564828360485,17.8255236029138
"ENSG00000176029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000176040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000176046",21.00568,19.27773,21.2445,19.07341,20.11029,20.51781,19.78633,19.81355,20.23946,19.86355,20.20304,19.227,18.98253,20.59151,19.01871,20.43798,19.96578,21.13023,19.49149,20.50461,19.77024,20.3827,18.43621,20.70215
"ENSG00000176049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000176058",21.16884,22.46276,21.42762,22.48712,21.4588,21.18023,22.24198,21.03008,21.13121,21.55942,21.23023,21.90114,21.94106,21.46549,22.52509,21.00578,21.81567,20.71305,22.14135,20.8404,21.69485,20.95729,22.4894,21.24008
"ENSG00000176095",20.0794930571628,20.1382566091481,20.0680304186416,20.3621781131067,20.2248704816749,19.8971647860132,20.3152861050469,19.7000042054606,19.8515176698412,20.1010095324735,19.8868472433398,20.4113117947446,20.2426657139493,20.0304201946019,20.1076139532854,19.9254054899604,20.2311132168168,19.7235005832029,20.3075116933781,19.880518132572,20.0900792314939,19.9930819938388,20.0915776118947,19.6874452374995
"ENSG00000176102",22.0178901334367,21.7619386252257,21.864150808639,21.9789678124557,22.0206917631053,21.8663059849551,21.8346268177467,21.8850727455089,21.888216077131,22.0955815659319,21.8025958991473,21.8647846008638,21.9570153350459,21.8817527426697,21.9761936598308,21.8275042164901,22.0644488819092,21.7636388628589,21.8804513546471,22.0785375677818,22.0494621717477,22.0464415445663,21.7508976377177,21.814341030237
"ENSG00000176105",22.38448,22.79682,22.3546,22.78434,22.58566,22.50332,22.7597,22.52686,22.26658,22.61972,22.54747,22.83675,22.77993,22.46741,22.70401,22.19108,22.72645,22.51027,22.66334,22.85218,22.50833,22.6126,22.77761,22.69956
"ENSG00000176124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
